ID,City,Price,Day,Room Type,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km)
1413,Amsterdam,€ 688.02,Weekend,Entire home/apt,4,FALSE,0,0,9,89,2,3.53,2.10
1414,Amsterdam,"€ 1,044.69",Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,2.16,0.46
1415,Amsterdam,€ 485.55,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,3.55,1.39
1416,Amsterdam,€ 784.34,Weekend,Private room,4,FALSE,0,1,9,95,2,0.30,0.27
1417,Amsterdam,"€ 1,253.72",Weekend,Private room,4,FALSE,0,1,10,98,3,0.32,0.26
1418,Amsterdam,"€ 1,769.97",Weekend,Private room,4,FALSE,0,1,9,98,4,0.17,0.24
1419,Amsterdam,€ 348.93,Weekend,Private room,2,FALSE,0,1,9,97,1,0.37,0.26
1420,Amsterdam,€ 436.11,Weekend,Entire home/apt,2,FALSE,1,0,10,95,0,3.39,0.44
1421,Amsterdam,€ 724.35,Weekend,Entire home/apt,4,TRUE,0,0,9,96,1,2.06,0.58
1422,Amsterdam,€ 602.02,Weekend,Entire home/apt,2,FALSE,0,0,9,95,1,2.58,0.61
1423,Amsterdam,€ 817.14,Weekend,Entire home/apt,4,FALSE,0,0,10,89,2,2.20,0.48
1424,Amsterdam,"€ 1,161.39",Weekend,Entire home/apt,6,FALSE,1,0,9,87,4,1.14,0.43
1425,Amsterdam,€ 393.46,Weekend,Private room,2,FALSE,0,0,10,92,1,1.66,1.73
1426,Amsterdam,€ 381.04,Weekend,Entire home/apt,2,FALSE,0,0,10,99,2,4.15,0.17
1427,Amsterdam,€ 498.91,Weekend,Private room,2,TRUE,1,0,10,96,1,0.34,0.27
1428,Amsterdam,€ 765.82,Weekend,Entire home/apt,4,FALSE,0,0,10,90,1,1.75,1.84
1429,Amsterdam,€ 784.34,Weekend,Entire home/apt,5,FALSE,1,0,8,95,2,1.34,1.37
1430,Amsterdam,€ 675.84,Weekend,Private room,4,FALSE,0,0,10,97,1,1.22,0.63
1431,Amsterdam,€ 467.04,Weekend,Private room,2,FALSE,0,0,10,100,1,1.65,1.27
1432,Amsterdam,€ 442.67,Weekend,Private room,2,FALSE,0,0,9,88,1,0.29,0.45
1433,Amsterdam,"€ 1,263.33",Weekend,Entire home/apt,4,TRUE,0,0,9,96,2,1.37,1.11
1434,Amsterdam,€ 371.19,Weekend,Entire home/apt,2,FALSE,1,0,8,100,1,1.38,0.89
1435,Amsterdam,€ 918.14,Weekend,Entire home/apt,4,TRUE,0,0,10,96,2,3.61,0.43
1436,Amsterdam,"€ 1,189.75",Weekend,Entire home/apt,6,FALSE,0,1,10,95,3,2.58,0.82
1437,Amsterdam,€ 548.12,Weekend,Entire home/apt,3,FALSE,0,0,10,97,2,3.05,1.39
1438,Amsterdam,€ 642.56,Weekend,Entire home/apt,4,FALSE,0,0,10,98,2,1.79,0.83
1439,Amsterdam,€ 457.20,Weekend,Private room,2,TRUE,1,0,10,98,1,0.90,1.05
1440,Amsterdam,€ 737.23,Weekend,Entire home/apt,2,FALSE,0,0,8,92,1,1.54,0.30
1441,Amsterdam,€ 817.14,Weekend,Entire home/apt,4,FALSE,1,0,10,98,2,2.56,0.37
1442,Amsterdam,€ 218.64,Weekend,Private room,2,FALSE,0,0,10,96,1,11.04,0.62
1443,Amsterdam,"€ 2,062.66",Weekend,Entire home/apt,4,FALSE,0,0,9,98,4,1.34,0.38
1444,Amsterdam,€ 282.85,Weekend,Private room,2,FALSE,1,0,9,88,1,2.77,1.64
1445,Amsterdam,"€ 1,069.29",Weekend,Entire home/apt,4,FALSE,0,0,8,96,3,2.23,0.43
1446,Amsterdam,€ 669.74,Weekend,Entire home/apt,2,FALSE,0,0,10,95,1,3.11,2.03
1447,Amsterdam,€ 393.46,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,1.66,1.77
1448,Amsterdam,€ 636.94,Weekend,Entire home/apt,2,FALSE,0,0,10,98,1,2.64,0.47
1449,Amsterdam,"€ 1,044.92",Weekend,Entire home/apt,4,TRUE,1,0,10,99,2,2.11,0.57
1450,Amsterdam,€ 612.10,Weekend,Entire home/apt,2,FALSE,0,1,10,96,1,2.58,0.82
1451,Amsterdam,€ 243.25,Weekend,Private room,2,FALSE,1,0,9,89,1,7.26,0.35
1452,Amsterdam,€ 526.09,Weekend,Entire home/apt,4,FALSE,0,0,9,95,2,3.82,0.71
1453,Amsterdam,€ 476.88,Weekend,Private room,2,FALSE,0,1,9,89,0,0.94,0.66
1454,Amsterdam,€ 678.41,Weekend,Private room,3,FALSE,0,1,8,83,0,0.97,0.63
1455,Amsterdam,€ 438.92,Weekend,Private room,2,FALSE,1,0,10,95,1,1.21,1.09
1456,Amsterdam,€ 596.40,Weekend,Entire home/apt,4,FALSE,0,0,9,87,2,2.36,0.20
1457,Amsterdam,€ 425.09,Weekend,Private room,2,FALSE,0,0,9,88,1,1.18,0.44
1458,Amsterdam,"€ 1,032.50",Weekend,Entire home/apt,4,FALSE,1,0,10,96,2,0.75,0.46
1459,Amsterdam,€ 417.83,Weekend,Entire home/apt,2,TRUE,0,0,10,98,1,3.15,1.54
1460,Amsterdam,€ 602.02,Weekend,Entire home/apt,4,FALSE,0,0,9,96,2,3.56,1.36
1461,Amsterdam,€ 280.27,Weekend,Private room,2,TRUE,0,0,10,96,1,4.59,0.72
1462,Amsterdam,€ 596.16,Weekend,Entire home/apt,3,FALSE,1,0,9,94,0,2.51,1.01
1463,Amsterdam,"€ 1,269.89",Weekend,Entire home/apt,4,TRUE,0,0,10,99,3,0.97,0.94
1464,Amsterdam,€ 362.52,Weekend,Private room,4,TRUE,0,0,9,96,1,4.59,0.11
1465,Amsterdam,€ 319.64,Weekend,Private room,2,TRUE,0,0,10,97,1,6.84,2.03
1466,Amsterdam,€ 983.29,Weekend,Entire home/apt,4,FALSE,0,0,9,100,2,2.09,1.51
1467,Amsterdam,€ 626.63,Weekend,Private room,2,FALSE,1,0,10,100,1,0.53,0.32
1468,Amsterdam,€ 663.65,Weekend,Entire home/apt,4,FALSE,0,0,9,92,2,1.39,1.42
1469,Amsterdam,€ 860.26,Weekend,Private room,4,TRUE,1,0,10,100,2,2.15,1.49
1470,Amsterdam,€ 765.82,Weekend,Entire home/apt,4,FALSE,0,0,9,95,3,3.30,1.23
1471,Amsterdam,€ 560.31,Weekend,Entire home/apt,3,FALSE,0,0,10,80,1,3.22,1.00
1472,Amsterdam,€ 540.62,Weekend,Entire home/apt,4,TRUE,0,0,10,99,1,1.26,0.72
1473,Amsterdam,€ 307.22,Weekend,Private room,2,TRUE,0,0,10,99,1,3.49,1.96
1474,Amsterdam,€ 694.35,Weekend,Private room,4,FALSE,0,1,9,73,2,3.08,0.53
1475,Amsterdam,€ 653.81,Weekend,Private room,4,FALSE,0,1,10,95,2,3.16,0.48
1476,Amsterdam,€ 651.23,Weekend,Private room,4,FALSE,0,1,10,93,2,3.15,0.54
1477,Amsterdam,€ 409.63,Weekend,Entire home/apt,2,FALSE,0,0,9,94,2,2.94,1.48
1478,Amsterdam,€ 362.76,Weekend,Entire home/apt,2,FALSE,0,0,9,98,2,2.50,1.31
1479,Amsterdam,€ 392.05,Weekend,Entire home/apt,2,FALSE,0,0,9,90,1,2.71,1.24
1480,Amsterdam,€ 326.90,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,3.72,0.53
1481,Amsterdam,€ 489.30,Weekend,Entire home/apt,2,TRUE,1,0,10,98,2,0.37,0.27
1482,Amsterdam,€ 737.23,Weekend,Entire home/apt,4,FALSE,0,0,10,95,2,2.31,0.70
1483,Amsterdam,€ 737.23,Weekend,Entire home/apt,4,FALSE,0,0,8,88,1,0.50,0.34
1484,Amsterdam,€ 700.44,Weekend,Entire home/apt,4,FALSE,1,0,9,93,2,2.79,1.05
1485,Amsterdam,€ 300.89,Weekend,Private room,2,FALSE,1,0,9,89,1,2.81,1.06
1486,Amsterdam,€ 747.55,Weekend,Entire home/apt,4,FALSE,1,0,8,76,3,2.96,1.64
1487,Amsterdam,€ 308.63,Weekend,Private room,2,FALSE,1,0,9,81,1,2.90,1.61
1488,Amsterdam,€ 678.65,Weekend,Entire home/apt,4,TRUE,0,0,10,97,2,10.73,0.50
1489,Amsterdam,€ 430.25,Weekend,Entire home/apt,2,FALSE,1,0,10,94,0,1.08,0.94
1490,Amsterdam,€ 482.98,Weekend,Entire home/apt,2,TRUE,0,0,9,93,1,0.34,0.56
1491,Amsterdam,"€ 1,665.69",Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,2.00,0.27
1492,Amsterdam,€ 657.56,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,2.82,1.32
1493,Amsterdam,€ 841.98,Weekend,Entire home/apt,4,FALSE,1,0,9,90,1,2.12,0.50
1494,Amsterdam,€ 546.72,Weekend,Entire home/apt,4,FALSE,1,0,9,87,2,3.58,0.77
1495,Amsterdam,"€ 1,179.90",Weekend,Entire home/apt,4,TRUE,0,0,10,97,3,1.41,0.67
1496,Amsterdam,€ 602.25,Weekend,Entire home/apt,3,FALSE,1,0,9,96,2,3.54,0.44
1497,Amsterdam,€ 358.77,Weekend,Private room,2,TRUE,0,0,9,95,1,2.76,0.86
1498,Amsterdam,€ 332.06,Weekend,Entire home/apt,2,FALSE,0,0,10,94,1,6.76,3.93
1499,Amsterdam,€ 953.76,Weekend,Entire home/apt,4,FALSE,0,0,10,92,1,2.50,0.98
1500,Amsterdam,€ 393.46,Weekend,Private room,2,TRUE,1,0,10,100,1,7.33,3.51
1501,Amsterdam,€ 753.40,Weekend,Entire home/apt,4,FALSE,0,0,9,100,3,3.70,2.29
1502,Amsterdam,€ 762.07,Weekend,Entire home/apt,4,FALSE,0,0,10,97,2,3.43,0.29
1503,Amsterdam,€ 553.04,Weekend,Private room,4,FALSE,1,0,10,100,2,3.85,1.00
1504,Amsterdam,"€ 1,167.48",Weekend,Entire home/apt,4,TRUE,0,0,10,98,2,1.98,0.35
1505,Amsterdam,€ 860.26,Weekend,Entire home/apt,4,FALSE,0,0,10,95,2,1.09,0.56
1506,Amsterdam,€ 276.52,Weekend,Private room,2,FALSE,0,0,10,96,1,3.01,0.90
1507,Amsterdam,"€ 1,450.33",Weekend,Entire home/apt,5,FALSE,1,0,10,100,2,0.53,0.22
1508,Amsterdam,€ 528.20,Weekend,Private room,2,FALSE,0,1,10,100,0,0.90,0.72
1509,Amsterdam,"€ 2,175.61",Weekend,Entire home/apt,5,TRUE,1,0,10,97,3,1.43,0.56
1510,Amsterdam,€ 491.65,Weekend,Entire home/apt,3,FALSE,0,0,9,99,2,11.04,0.63
1511,Amsterdam,€ 454.85,Weekend,Private room,2,FALSE,0,1,9,82,0,0.95,0.77
1512,Amsterdam,€ 718.96,Weekend,Entire home/apt,2,FALSE,1,0,9,97,1,3.91,0.93
1513,Amsterdam,€ 374.94,Weekend,Private room,2,TRUE,1,0,10,96,1,1.63,0.57
1514,Amsterdam,€ 368.62,Weekend,Private room,2,TRUE,1,0,10,96,1,1.09,0.61
1515,Amsterdam,€ 798.63,Weekend,Entire home/apt,4,FALSE,1,0,10,98,3,1.47,1.22
1516,Amsterdam,€ 560.54,Weekend,Private room,3,TRUE,1,0,10,98,2,2.41,0.25
1517,Amsterdam,€ 368.85,Weekend,Entire home/apt,2,FALSE,0,0,10,98,1,3.61,0.75
1518,Amsterdam,€ 370.02,Weekend,Private room,2,FALSE,1,0,10,94,1,1.49,1.50
1519,Amsterdam,€ 368.62,Weekend,Private room,2,TRUE,1,0,10,99,1,1.20,0.49
1520,Amsterdam,€ 371.19,Weekend,Private room,2,TRUE,0,0,10,100,1,7.03,3.59
1521,Amsterdam,€ 342.84,Weekend,Entire home/apt,2,FALSE,0,0,10,98,2,2.62,0.82
1522,Amsterdam,€ 467.04,Weekend,Private room,4,FALSE,0,0,8,90,1,3.44,1.92
1523,Amsterdam,€ 319.64,Weekend,Private room,2,TRUE,1,0,10,99,1,5.30,0.42
1524,Amsterdam,€ 344.25,Weekend,Private room,2,FALSE,1,0,10,93,1,2.48,1.44
1525,Amsterdam,€ 743.80,Weekend,Entire home/apt,2,TRUE,0,0,10,98,1,1.58,0.32
1526,Amsterdam,€ 596.40,Weekend,Entire home/apt,2,TRUE,0,0,10,100,0,0.84,0.89
1527,Amsterdam,€ 796.52,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,2.34,0.61
1528,Amsterdam,€ 300.89,Weekend,Private room,2,FALSE,1,0,8,75,1,0.68,0.45
1529,Amsterdam,€ 350.34,Weekend,Private room,2,TRUE,1,0,10,98,1,1.62,0.50
1530,Amsterdam,"€ 1,567.27",Weekend,Entire home/apt,3,FALSE,0,0,10,100,0,0.14,0.20
1531,Amsterdam,€ 614.44,Weekend,Private room,2,TRUE,0,0,10,99,1,3.84,2.81
1532,Amsterdam,€ 498.91,Weekend,Entire home/apt,2,FALSE,0,0,8,93,1,1.06,1.20
1533,Amsterdam,"€ 1,086.64",Weekend,Private room,4,FALSE,0,0,10,94,2,1.24,1.05
1534,Amsterdam,€ 614.44,Weekend,Entire home/apt,4,TRUE,0,0,9,96,2,0.79,0.10
1535,Amsterdam,€ 201.53,Weekend,Private room,2,FALSE,0,0,9,94,1,7.08,3.41
1536,Amsterdam,"€ 1,044.69",Weekend,Entire home/apt,4,FALSE,0,0,8,91,2,0.29,0.07
1537,Amsterdam,€ 758.32,Weekend,Entire home/apt,4,FALSE,0,0,9,96,2,3.99,1.02
1538,Amsterdam,€ 417.83,Weekend,Entire home/apt,2,FALSE,0,0,10,80,1,3.57,2.37
1539,Amsterdam,€ 508.75,Weekend,Entire home/apt,4,FALSE,0,0,10,94,2,2.34,0.66
1540,Amsterdam,€ 307.22,Weekend,Entire home/apt,2,FALSE,0,0,9,89,1,2.33,0.10
1541,Amsterdam,€ 835.89,Weekend,Private room,2,TRUE,0,0,10,90,1,0.76,0.92
1542,Amsterdam,€ 650.06,Weekend,Entire home/apt,4,TRUE,0,0,9,98,1,0.36,0.38
1543,Amsterdam,€ 891.20,Weekend,Entire home/apt,4,FALSE,0,0,10,98,2,3.96,0.81
1544,Amsterdam,€ 446.18,Weekend,Private room,4,FALSE,0,1,9,91,1,4.70,3.41
1545,Amsterdam,"€ 1,527.66",Weekend,Entire home/apt,3,TRUE,0,0,10,98,2,0.69,0.81
1546,Amsterdam,€ 393.46,Weekend,Private room,2,TRUE,0,0,10,99,1,2.25,0.31
1547,Amsterdam,€ 513.67,Weekend,Entire home/apt,4,TRUE,0,1,10,97,2,7.82,3.90
1548,Amsterdam,€ 436.11,Weekend,Entire home/apt,2,FALSE,0,0,10,97,0,2.98,1.46
1549,Amsterdam,€ 204.11,Weekend,Private room,2,TRUE,0,0,9,92,1,4.29,1.26
1550,Amsterdam,€ 286.36,Weekend,Private room,2,TRUE,1,0,9,98,1,1.84,0.53
1551,Amsterdam,€ 186.77,Weekend,Private room,2,TRUE,0,0,9,95,1,3.29,1.32
1552,Amsterdam,€ 921.66,Weekend,Entire home/apt,4,FALSE,0,0,10,95,2,1.60,1.50
1553,Amsterdam,€ 734.89,Weekend,Entire home/apt,2,FALSE,0,0,9,97,1,0.55,0.35
1554,Amsterdam,€ 393.46,Weekend,Entire home/apt,2,FALSE,0,0,7,75,1,0.83,0.90
1555,Amsterdam,€ 295.27,Weekend,Private room,2,FALSE,0,0,10,100,1,6.48,4.10
1556,Amsterdam,€ 208.80,Weekend,Private room,2,FALSE,0,0,10,90,1,7.97,0.59
1557,Amsterdam,€ 510.16,Weekend,Private room,2,FALSE,1,0,10,100,1,7.90,3.35
1558,Amsterdam,€ 700.44,Weekend,Entire home/apt,4,FALSE,0,0,10,96,2,1.99,0.20
1559,Amsterdam,€ 245.82,Weekend,Private room,2,TRUE,1,0,10,99,1,6.30,1.98
1560,Amsterdam,€ 334.17,Weekend,Private room,2,FALSE,0,0,10,96,1,3.65,2.45
1561,Amsterdam,€ 971.11,Weekend,Entire home/apt,5,TRUE,0,0,10,97,1,1.51,1.27
1562,Amsterdam,€ 571.56,Weekend,Entire home/apt,2,TRUE,1,0,10,100,1,1.90,1.91
1563,Amsterdam,€ 325.73,Weekend,Entire home/apt,2,FALSE,0,0,10,98,1,4.16,0.89
1564,Amsterdam,€ 459.54,Weekend,Entire home/apt,2,FALSE,0,0,10,97,1,0.33,0.29
1565,Amsterdam,€ 215.12,Weekend,Private room,2,TRUE,1,0,10,99,1,4.57,3.15
1566,Amsterdam,€ 971.11,Weekend,Entire home/apt,2,FALSE,0,0,10,98,1,0.78,0.73
1567,Amsterdam,€ 504.07,Weekend,Private room,2,FALSE,0,0,10,94,1,2.16,1.50
1568,Amsterdam,€ 393.46,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,1.87,1.53
1569,Amsterdam,€ 909.47,Weekend,Entire home/apt,4,TRUE,0,0,9,97,2,3.12,0.55
1570,Amsterdam,€ 393.46,Weekend,Entire home/apt,2,FALSE,0,0,9,96,1,3.13,1.95
1571,Amsterdam,"€ 1,892.77",Weekend,Entire home/apt,6,FALSE,0,0,10,98,3,2.04,0.15
1572,Amsterdam,€ 706.77,Weekend,Private room,2,FALSE,0,0,10,100,1,2.15,1.64
1573,Amsterdam,€ 651.23,Weekend,Entire home/apt,4,FALSE,0,0,10,100,3,9.60,0.31
1574,Amsterdam,€ 798.63,Weekend,Entire home/apt,4,FALSE,0,0,9,93,4,7.33,4.33
1575,Amsterdam,€ 613.27,Weekend,Entire home/apt,4,FALSE,0,1,10,91,3,3.39,2.11
1576,Amsterdam,€ 276.29,Weekend,Private room,2,FALSE,0,0,6,70,1,2.43,0.73
1577,Amsterdam,€ 280.04,Weekend,Private room,2,FALSE,0,0,10,100,2,2.35,1.81
1578,Amsterdam,€ 489.30,Weekend,Entire home/apt,2,TRUE,0,0,10,100,1,0.54,0.25
1579,Amsterdam,"€ 1,259.81",Weekend,Entire home/apt,2,FALSE,0,0,8,81,1,1.84,0.35
1580,Amsterdam,€ 344.25,Weekend,Entire home/apt,2,FALSE,0,0,9,90,1,2.46,1.79
1581,Amsterdam,€ 534.76,Weekend,Entire home/apt,2,TRUE,0,0,10,99,1,1.89,1.81
1582,Amsterdam,"€ 1,166.55",Weekend,Entire home/apt,4,FALSE,0,0,10,99,2,2.60,1.24
1583,Amsterdam,€ 398.14,Weekend,Entire home/apt,2,TRUE,0,0,10,97,1,1.77,1.64
1584,Amsterdam,€ 432.59,Weekend,Entire home/apt,2,TRUE,0,1,10,100,1,1.94,1.72
1585,Amsterdam,"€ 1,186.00",Weekend,Private room,5,TRUE,0,0,10,96,2,1.22,1.16
1586,Amsterdam,€ 267.85,Weekend,Private room,2,FALSE,0,0,8,87,1,2.44,1.26
1587,Amsterdam,€ 337.92,Weekend,Private room,2,TRUE,1,0,10,96,1,6.64,2.12
1588,Amsterdam,€ 509.92,Weekend,Entire home/apt,2,FALSE,1,0,9,95,1,1.17,0.55
1589,Amsterdam,"€ 1,296.60",Weekend,Entire home/apt,4,TRUE,0,0,10,98,3,2.18,0.47
1590,Amsterdam,€ 344.25,Weekend,Private room,2,FALSE,0,0,10,92,1,1.86,0.70
1591,Amsterdam,€ 588.43,Weekend,Private room,4,FALSE,0,1,10,96,1,0.97,0.47
1592,Amsterdam,€ 814.57,Weekend,Entire home/apt,2,TRUE,0,0,10,99,1,0.99,1.08
1593,Amsterdam,€ 394.39,Weekend,Entire home/apt,2,FALSE,0,0,10,98,1,1.71,1.77
1594,Amsterdam,"€ 1,413.54",Weekend,Entire home/apt,4,FALSE,0,0,8,88,3,2.33,0.72
1595,Amsterdam,€ 565.46,Weekend,Private room,4,FALSE,0,0,9,95,2,2.88,1.07
1596,Amsterdam,€ 441.26,Weekend,Entire home/apt,2,FALSE,0,0,9,96,1,4.30,0.77
1597,Amsterdam,"€ 2,058.91",Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,2.98,1.66
1598,Amsterdam,€ 430.25,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,4.09,1.51
1599,Amsterdam,€ 602.25,Weekend,Entire home/apt,4,FALSE,0,0,9,94,1,1.52,1.43
1600,Amsterdam,€ 583.98,Weekend,Private room,2,TRUE,1,0,10,96,1,1.01,0.87
1601,Amsterdam,€ 337.92,Weekend,Private room,3,TRUE,1,0,10,97,1,6.53,1.95
1602,Amsterdam,€ 344.25,Weekend,Entire home/apt,2,TRUE,0,0,10,100,1,1.56,1.49
1603,Amsterdam,€ 589.83,Weekend,Entire home/apt,3,FALSE,0,0,8,97,0,2.83,1.36
1604,Amsterdam,€ 344.48,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,4.04,1.49
1605,Amsterdam,€ 385.49,Weekend,Entire home/apt,2,TRUE,0,1,10,95,1,3.40,1.28
1606,Amsterdam,€ 424.16,Weekend,Entire home/apt,3,FALSE,0,0,9,94,1,3.63,1.70
1607,Amsterdam,€ 430.25,Weekend,Private room,2,FALSE,0,1,9,88,1,1.28,0.67
1608,Amsterdam,€ 546.95,Weekend,Entire home/apt,2,FALSE,0,0,9,96,1,1.41,0.17
1609,Amsterdam,€ 430.25,Weekend,Private room,2,FALSE,0,1,9,88,1,1.24,0.74
1610,Amsterdam,€ 774.49,Weekend,Entire home/apt,4,TRUE,0,0,10,100,1,1.43,1.38
1611,Amsterdam,€ 577.41,Weekend,Entire home/apt,4,TRUE,0,0,10,96,2,2.86,1.73
1612,Amsterdam,€ 792.77,Weekend,Private room,3,TRUE,0,0,10,98,1,1.48,1.60
1613,Amsterdam,€ 368.85,Weekend,Private room,4,TRUE,0,0,10,96,2,1.93,1.27
1614,Amsterdam,€ 441.03,Weekend,Private room,2,FALSE,0,1,9,88,0,2.09,1.11
1615,Amsterdam,€ 441.03,Weekend,Private room,2,FALSE,0,1,8,92,0,2.24,1.03
1616,Amsterdam,€ 310.97,Weekend,Private room,2,FALSE,0,0,9,93,1,4.22,0.32
1617,Amsterdam,€ 307.22,Weekend,Entire home/apt,2,TRUE,0,0,10,100,1,3.15,0.92
1618,Amsterdam,€ 313.55,Weekend,Private room,2,FALSE,1,0,10,96,1,2.89,1.05
1619,Amsterdam,€ 743.80,Weekend,Entire home/apt,4,FALSE,0,0,10,100,3,2.00,1.82
1620,Amsterdam,€ 385.49,Weekend,Entire home/apt,2,TRUE,0,1,10,100,1,3.44,0.82
1621,Amsterdam,€ 556.56,Weekend,Entire home/apt,2,TRUE,0,1,10,100,1,1.27,0.71
1622,Amsterdam,€ 513.67,Weekend,Entire home/apt,2,TRUE,0,1,10,100,1,1.09,0.70
1623,Amsterdam,€ 449.70,Weekend,Entire home/apt,2,TRUE,0,1,10,97,1,1.37,1.49
1624,Amsterdam,€ 428.37,Weekend,Entire home/apt,2,TRUE,0,1,10,99,1,1.95,1.90
1625,Amsterdam,€ 385.49,Weekend,Entire home/apt,2,TRUE,0,1,10,100,1,2.43,1.88
1626,Amsterdam,€ 516.25,Weekend,Private room,2,FALSE,0,0,10,94,1,0.18,0.42
1627,Amsterdam,€ 516.02,Weekend,Entire home/apt,4,FALSE,0,0,9,93,1,2.38,1.53
1628,Amsterdam,€ 491.88,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,2.27,1.67
1629,Amsterdam,€ 417.83,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,4.08,0.86
1630,Amsterdam,€ 300.89,Weekend,Private room,2,FALSE,1,0,9,91,1,2.27,0.08
1631,Amsterdam,€ 794.41,Weekend,Private room,4,FALSE,1,0,9,95,1,0.96,0.59
1632,Amsterdam,"€ 1,007.90",Weekend,Private room,2,FALSE,1,0,10,100,1,1.02,0.57
1633,Amsterdam,€ 274.18,Weekend,Private room,2,TRUE,1,0,10,100,1,3.00,1.03
1634,Amsterdam,€ 650.06,Weekend,Private room,4,FALSE,0,1,10,100,1,1.13,0.60
1635,Amsterdam,€ 390.88,Weekend,Private room,2,FALSE,1,0,9,100,1,1.36,1.35
1636,Amsterdam,€ 700.44,Weekend,Entire home/apt,4,FALSE,0,0,10,91,2,4.15,0.66
1637,Amsterdam,€ 546.72,Weekend,Entire home/apt,2,TRUE,0,0,10,98,2,3.75,0.78
1638,Amsterdam,€ 698.33,Weekend,Entire home/apt,2,TRUE,0,0,10,100,1,1.54,1.47
1639,Amsterdam,€ 921.66,Weekend,Entire home/apt,4,FALSE,0,0,8,93,2,4.76,0.98
1640,Amsterdam,€ 328.31,Weekend,Private room,2,TRUE,1,0,10,91,1,0.48,0.34
1641,Amsterdam,€ 921.89,Weekend,Entire home/apt,3,TRUE,0,0,10,100,1,2.28,0.66
1642,Amsterdam,€ 566.63,Weekend,Private room,2,TRUE,0,0,10,99,0,0.92,0.97
1643,Amsterdam,€ 725.05,Weekend,Private room,4,TRUE,1,0,10,97,2,3.69,1.46
1644,Amsterdam,€ 256.84,Weekend,Private room,2,FALSE,0,0,9,97,1,2.22,1.70
1645,Amsterdam,€ 789.02,Weekend,Entire home/apt,4,FALSE,1,0,10,95,2,1.27,1.35
1646,Amsterdam,€ 651.23,Weekend,Entire home/apt,4,FALSE,1,0,6,65,2,1.77,1.59
1647,Amsterdam,€ 624.52,Weekend,Private room,2,FALSE,0,0,4,47,1,3.81,0.42
1648,Amsterdam,€ 320.81,Weekend,Private room,2,FALSE,0,0,9,93,1,3.02,0.80
1649,Amsterdam,€ 177.16,Weekend,Private room,3,FALSE,0,1,8,92,1,7.15,4.14
1650,Amsterdam,€ 551.64,Weekend,Entire home/apt,4,FALSE,0,1,10,85,1,0.91,0.40
1651,Amsterdam,"€ 1,290.51",Weekend,Entire home/apt,4,TRUE,0,0,10,100,2,1.60,0.69
1652,Amsterdam,€ 218.87,Weekend,Private room,2,FALSE,0,1,9,85,1,7.55,3.27
1653,Amsterdam,€ 501.49,Weekend,Entire home/apt,2,FALSE,0,0,9,95,1,1.31,1.28
1654,Amsterdam,€ 468.45,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,1.06,0.66
1655,Amsterdam,€ 428.37,Weekend,Entire home/apt,2,TRUE,0,1,10,90,1,7.95,3.97
1656,Amsterdam,€ 295.03,Weekend,Entire home/apt,2,FALSE,0,0,9,100,1,8.26,3.96
1657,Amsterdam,€ 272.77,Weekend,Private room,2,FALSE,0,0,9,93,1,1.63,1.11
1658,Amsterdam,€ 405.88,Weekend,Entire home/apt,2,FALSE,1,0,10,100,1,3.62,0.43
1659,Amsterdam,€ 504.07,Weekend,Entire home/apt,3,FALSE,0,0,10,100,3,4.08,0.83
1660,Amsterdam,€ 768.17,Weekend,Entire home/apt,4,TRUE,0,0,10,98,2,2.95,1.46
1661,Amsterdam,€ 330.65,Weekend,Private room,2,FALSE,1,0,9,93,1,3.54,2.44
1662,Amsterdam,€ 875.03,Weekend,Private room,6,TRUE,0,1,10,96,2,2.30,0.53
1663,Amsterdam,€ 522.34,Weekend,Entire home/apt,2,TRUE,0,0,9,97,0,1.70,1.84
1664,Amsterdam,€ 786.68,Weekend,Entire home/apt,2,FALSE,0,0,9,100,1,1.71,1.46
1665,Amsterdam,€ 497.50,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,1.44,1.54
1666,Amsterdam,€ 325.97,Weekend,Private room,4,FALSE,0,1,8,88,1,1.21,1.02
1667,Amsterdam,€ 737.23,Weekend,Entire home/apt,4,FALSE,0,0,9,96,2,2.37,0.43
1668,Amsterdam,€ 952.59,Weekend,Entire home/apt,3,FALSE,0,1,10,100,3,3.08,0.50
1669,Amsterdam,€ 250.51,Weekend,Private room,2,TRUE,0,0,10,96,1,2.75,1.17
1670,Amsterdam,€ 378.69,Weekend,Entire home/apt,2,FALSE,0,0,10,99,1,3.61,1.01
