ID,City,Price,Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
30850,Rome, € 115.49 ,318.80,7.06,714.80,15.56
30851,Rome, € 668.65 ,746.14,16.53,1949.65,42.45
30852,Rome, € 112.92 ,213.07,4.72,543.05,11.82
30853,Rome, € 262.78 ,549.83,12.18,1377.92,30.00
30854,Rome, € 92.11 ,491.18,10.88,1102.08,24.00
30855,Rome, € 297.38 ,597.91,13.25,3125.89,68.06
30856,Rome, € 147.52 ,463.42,10.27,1275.26,27.77
30857,Rome, € 124.61 ,525.72,11.65,1404.24,30.57
30858,Rome, € 241.98 ,898.96,19.92,1660.34,36.15
30859,Rome, € 145.42 ,444.42,9.85,1057.93,23.03
30860,Rome, € 119.94 ,438.61,9.72,1161.13,25.28
30861,Rome, € 236.83 ,818.00,18.13,1997.32,43.49
30862,Rome, € 264.65 ,1065.31,23.61,1979.46,43.10
30863,Rome, € 158.98 ,343.68,7.62,756.88,16.48
30864,Rome, € 155.47 ,267.96,5.94,725.95,15.81
30865,Rome, € 155.47 ,260.57,5.77,723.02,15.74
30866,Rome, € 115.49 ,323.59,7.17,885.75,19.29
30867,Rome, € 184.46 ,324.32,7.19,878.06,19.12
30868,Rome, € 83.00 ,468.64,10.39,1073.18,23.37
30869,Rome, € 357.23 ,354.51,7.86,812.98,17.70
30870,Rome, € 231.69 ,535.06,11.86,1306.11,28.44
30871,Rome, € 172.77 ,287.14,6.36,797.74,17.37
30872,Rome, € 230.52 ,255.70,5.67,727.38,15.84
30873,Rome, € 71.54 ,119.89,2.66,360.40,7.85
30874,Rome, € 296.45 ,346.30,7.67,853.69,18.59
30875,Rome, € 161.55 ,275.29,6.10,744.94,16.22
30876,Rome, € 414.98 ,737.14,16.34,2103.30,45.79
30877,Rome, € 184.46 ,282.48,6.26,753.04,16.40
30878,Rome, € 527.90 ,766.87,16.99,1981.90,43.15
30879,Rome, € 276.81 ,545.17,12.08,1027.14,22.36
30880,Rome, € 196.15 ,118.05,2.62,365.42,7.96
30881,Rome, € 167.16 ,136.76,3.03,406.48,8.85
30882,Rome, € 173.01 ,227.00,5.03,621.90,13.54
30883,Rome, € 187.74 ,258.92,5.74,694.17,15.11
30884,Rome, € 239.87 ,525.05,11.64,1332.23,29.01
30885,Rome, € 158.98 ,525.05,11.64,1332.23,29.01
30886,Rome, € 210.88 ,529.58,11.74,1338.71,29.15
30887,Rome, € 247.82 ,523.16,11.59,1964.68,42.78
30888,Rome, € 112.92 ,221.02,4.90,530.65,11.55
30889,Rome, € 219.06 ,1203.39,26.67,1980.20,43.11
30890,Rome, € 242.21 ,274.21,6.08,729.91,15.89
30891,Rome, € 69.20 ,311.13,6.89,787.75,17.15
30892,Rome, € 154.54 ,438.61,9.72,1161.13,25.28
30893,Rome, € 92.11 ,466.29,10.33,1069.44,23.28
30894,Rome, € 182.12 ,459.43,10.18,951.29,20.71
30895,Rome, € 80.66 ,151.69,3.36,439.31,9.57
30896,Rome, € 95.62 ,860.11,19.06,1457.04,31.72
30897,Rome, € 182.12 ,610.97,13.54,1713.19,37.30
30898,Rome, € 400.02 ,1080.03,23.93,2888.47,62.89
30899,Rome, € 177.45 ,128.23,2.84,409.54,8.92
30900,Rome, € 228.42 ,426.32,9.45,1136.62,24.75
30901,Rome, € 236.13 ,380.14,8.42,998.95,21.75
30902,Rome, € 239.64 ,493.38,10.93,1259.27,27.42
30903,Rome, € 196.15 ,429.52,9.52,1031.61,22.46
30904,Rome, € 234.49 ,831.30,18.42,2365.57,51.51
30905,Rome, € 138.41 ,137.47,3.05,382.22,8.32
30906,Rome, € 265.12 ,395.87,8.77,973.97,21.21
30907,Rome, € 103.80 ,528.29,11.71,1077.08,23.45
30908,Rome," € 2,418.35 ",446.45,9.89,1276.98,27.80
30909,Rome, € 115.49 ,140.10,3.10,405.18,8.82
30910,Rome, € 213.22 ,395.71,8.77,986.38,21.48
30911,Rome, € 184.46 ,288.48,6.39,792.63,17.26
30912,Rome, € 269.80 ,861.55,19.09,1996.92,43.48
30913,Rome, € 176.28 ,348.14,7.71,945.56,20.59
30914,Rome, € 205.04 ,246.72,5.47,691.89,15.06
30915,Rome, € 414.98 ,1228.63,27.23,2439.49,53.11
30916,Rome, € 124.61 ,315.46,6.99,796.37,17.34
30917,Rome, € 133.50 ,236.51,5.24,664.96,14.48
30918,Rome, € 177.92 ,229.51,5.09,626.32,13.64
30919,Rome, € 218.13 ,505.54,11.20,1757.70,38.27
30920,Rome, € 132.79 ,215.90,4.78,623.02,13.56
30921,Rome, € 322.63 ,684.72,15.17,1743.58,37.96
30922,Rome, € 126.72 ,179.81,3.98,522.40,11.37
30923,Rome, € 207.61 ,655.50,14.53,1527.04,33.25
30924,Rome, € 207.61 ,200.24,4.44,517.51,11.27
30925,Rome, € 201.53 ,834.10,18.48,2373.18,51.67
30926,Rome, € 148.69 ,462.94,10.26,1248.28,27.18
30927,Rome, € 207.61 ,1132.76,25.10,2158.02,46.99
30928,Rome, € 216.96 ,618.07,13.70,1604.89,34.94
30929,Rome, € 259.51 ,755.72,16.75,2208.02,48.07
30930,Rome, € 424.10 ,1004.25,22.25,2048.66,44.60
30931,Rome, € 216.73 ,244.35,5.41,647.35,14.09
30932,Rome, € 271.90 ,399.76,8.86,1005.40,21.89
30933,Rome, € 138.41 ,675.66,14.97,1289.22,28.07
30934,Rome, € 250.16 ,229.53,5.09,649.61,14.14
30935,Rome, € 118.77 ,780.17,17.29,2144.58,46.69
30936,Rome, € 92.11 ,328.55,7.28,854.95,18.61
30937,Rome, € 207.61 ,286.51,6.35,790.72,17.22
30938,Rome, € 364.01 ,734.57,16.28,2058.06,44.81
30939,Rome, € 207.61 ,423.40,9.38,977.70,21.29
30940,Rome, € 173.01 ,238.72,5.29,664.84,14.48
30941,Rome, € 205.04 ,235.89,5.23,658.57,14.34
30942,Rome, € 126.95 ,557.21,12.35,1585.88,34.53
30943,Rome, € 85.33 ,223.77,4.96,610.90,13.30
30944,Rome, € 126.72 ,386.76,8.57,866.47,18.87
30945,Rome, € 253.66 ,279.69,6.20,691.62,15.06
30946,Rome, € 207.61 ,495.33,10.98,1223.73,26.64
30947,Rome, € 141.68 ,599.71,13.29,1345.96,29.31
30948,Rome, € 148.69 ,462.94,10.26,1248.25,27.18
30949,Rome, € 153.37 ,462.94,10.26,1248.28,27.18
30950,Rome, € 148.69 ,462.94,10.26,1248.26,27.18
30951,Rome, € 153.37 ,462.93,10.26,1248.24,27.18
30952,Rome, € 190.07 ,735.48,16.30,1862.86,40.56
30953,Rome, € 126.72 ,232.24,5.15,572.87,12.47
30954,Rome, € 149.86 ,168.17,3.73,470.76,10.25
30955,Rome, € 445.14 ,1082.17,23.98,1670.06,36.36
30956,Rome, € 288.27 ,576.10,12.77,1828.70,39.82
30957,Rome, € 201.76 ,151.05,3.35,374.79,8.16
30958,Rome, € 150.09 ,339.70,7.53,849.21,18.49
30959,Rome, € 247.82 ,607.47,13.46,2666.49,58.06
30960,Rome, € 326.37 ,310.92,6.89,842.53,18.34
30961,Rome, € 126.95 ,279.80,6.20,715.99,15.59
30962,Rome, € 126.95 ,270.13,5.99,669.99,14.59
30963,Rome, € 152.20 ,191.11,4.23,534.50,11.64
30964,Rome, € 221.40 ,872.81,19.34,1252.95,27.28
30965,Rome, € 222.34 ,791.66,17.54,1968.34,42.86
30966,Rome, € 140.74 ,593.07,13.14,1456.98,31.72
30967,Rome, € 280.08 ,770.88,17.08,2329.63,50.72
30968,Rome, € 184.46 ,107.87,2.39,291.92,6.36
30969,Rome, € 182.12 ,596.16,13.21,2723.52,59.30
30970,Rome, € 259.28 ,363.22,8.05,935.13,20.36
30971,Rome, € 179.79 ,144.47,3.20,403.29,8.78
30972,Rome, € 161.32 ,734.56,16.28,2058.17,44.81
30973,Rome, € 207.61 ,437.41,9.69,828.93,18.05
30974,Rome, € 123.21 ,685.85,15.20,1783.05,38.82
30975,Rome, € 103.80 ,164.34,3.64,462.76,10.08
30976,Rome, € 171.84 ,255.70,5.67,647.71,14.10
30977,Rome, € 241.04 ,294.21,6.52,718.03,15.63
30978,Rome, € 161.55 ,193.43,4.29,579.43,12.62
30979,Rome, € 190.07 ,328.75,7.29,949.48,20.67
30980,Rome, € 195.92 ,290.26,6.43,805.06,17.53
30981,Rome, € 207.61 ,664.92,14.73,1520.96,33.12
30982,Rome, € 246.65 ,617.31,13.68,2586.96,56.33
30983,Rome," € 1,265.52 ",1213.63,26.89,2361.85,51.42
30984,Rome, € 184.46 ,224.61,4.98,656.78,14.30
30985,Rome, € 299.96 ,540.34,11.97,1985.38,43.23
30986,Rome, € 110.58 ,194.68,4.31,556.04,12.11
30987,Rome, € 90.01 ,512.61,11.36,1342.32,29.23
30988,Rome, € 144.02 ,182.53,4.04,514.20,11.20
30989,Rome, € 288.27 ,211.24,4.68,586.00,12.76
30990,Rome, € 230.52 ,754.34,16.72,2198.98,47.88
30991,Rome, € 242.21 ,770.87,17.08,2329.56,50.72
30992,Rome, € 172.77 ,227.38,5.04,617.77,13.45
30993,Rome, € 174.18 ,106.26,2.35,304.26,6.62
30994,Rome, € 246.88 ,593.64,13.16,1790.14,38.98
30995,Rome, € 236.13 ,542.04,12.01,1493.18,32.51
30996,Rome, € 172.77 ,424.04,9.40,804.34,17.51
30997,Rome, € 242.21 ,442.04,9.80,1084.26,23.61
30998,Rome, € 146.35 ,428.60,9.50,809.48,17.62
30999,Rome, € 130.22 ,385.04,8.53,955.88,20.81
31000,Rome, € 214.39 ,911.47,20.20,2043.41,44.49
31001,Rome, € 218.83 ,602.92,13.36,1441.43,31.38
31002,Rome, € 230.52 ,799.77,17.72,2260.10,49.21
31003,Rome, € 245.48 ,880.17,19.50,2545.06,55.41
31004,Rome, € 187.74 ,466.14,10.33,975.52,21.24
31005,Rome, € 262.78 ,734.54,16.28,2058.08,44.81
31006,Rome, € 194.75 ,353.94,7.84,954.44,20.78
31007,Rome, € 141.21 ,545.17,12.08,1027.14,22.36
31008,Rome, € 253.66 ,549.23,12.17,1290.64,28.10
31009,Rome, € 228.42 ,904.66,20.05,1939.99,42.24
31010,Rome, € 87.44 ,233.88,5.18,636.53,13.86
31011,Rome, € 265.12 ,607.13,13.45,1506.50,32.80
31012,Rome, € 114.09 ,308.89,6.85,1005.03,21.88
31013,Rome, € 119.94 ,215.78,4.78,529.56,11.53
31014,Rome, € 132.56 ,199.10,4.41,581.55,12.66
31015,Rome, € 339.93 ,592.69,13.13,3282.89,71.48
31016,Rome, € 283.59 ,961.99,21.32,2583.73,56.26
31017,Rome, € 213.22 ,944.88,20.94,2058.75,44.82
31018,Rome, € 138.41 ,226.80,5.03,647.58,14.10
31019,Rome, € 159.21 ,536.12,11.88,991.01,21.58
31020,Rome, € 273.07 ,667.18,14.78,1497.40,32.60
31021,Rome, € 173.01 ,175.21,3.88,498.02,10.84
31022,Rome, € 190.07 ,677.78,15.02,1555.88,33.88
31023,Rome, € 263.02 ,811.66,17.99,2090.49,45.52
31024,Rome, € 99.13 ,177.35,3.93,513.02,11.17
31025,Rome, € 71.54 ,269.16,5.96,721.88,15.72
31026,Rome, € 182.12 ,569.52,12.62,4591.34,99.97
31027,Rome, € 132.79 ,176.47,3.91,431.37,9.39
31028,Rome, € 230.52 ,801.73,17.77,1658.54,36.11
31029,Rome, € 87.44 ,429.93,9.53,1112.67,24.23
31030,Rome, € 96.79 ,111.58,2.47,296.19,6.45
31031,Rome, € 184.46 ,122.64,2.72,391.16,8.52
31032,Rome, € 126.72 ,177.53,3.93,434.13,9.45
31033,Rome, € 149.39 ,640.91,14.20,1512.22,32.93
31034,Rome, € 149.39 ,640.90,14.20,1512.19,32.92
31035,Rome, € 159.91 ,640.91,14.20,1512.22,32.93
31036,Rome, € 122.27 ,547.12,12.12,1222.43,26.62
31037,Rome, € 213.22 ,651.89,14.45,1642.31,35.76
31038,Rome, € 92.11 ,548.09,12.15,1222.77,26.62
31039,Rome, € 260.44 ,340.16,7.54,892.29,19.43
31040,Rome, € 152.20 ,321.06,7.11,896.09,19.51
31041,Rome, € 163.89 ,213.28,4.73,561.84,12.23
31042,Rome, € 195.92 ,292.60,6.48,803.64,17.50
31043,Rome, € 138.41 ,448.56,9.94,1089.18,23.71
31044,Rome, € 184.46 ,242.31,5.37,689.09,15.00
31045,Rome, € 216.73 ,579.57,12.84,2950.27,64.24
31046,Rome, € 180.96 ,679.95,15.07,1990.33,43.34
31047,Rome, € 136.07 ,384.24,8.51,1045.84,22.77
31048,Rome, € 121.10 ,397.73,8.81,1224.96,26.67
31049,Rome, € 159.21 ,300.35,6.66,889.61,19.37
31050,Rome, € 80.66 ,184.78,4.09,510.61,11.12
31051,Rome, € 240.81 ,174.84,3.87,492.65,10.73
31052,Rome, € 208.78 ,267.03,5.92,624.26,13.59
31053,Rome, € 122.51 ,770.89,17.08,2329.73,50.72
31054,Rome, € 141.21 ,770.88,17.08,2329.62,50.72
31055,Rome, € 83.00 ,409.91,9.08,1112.23,24.22
31056,Rome, € 207.61 ,515.41,11.42,1328.64,28.93
31057,Rome, € 141.21 ,770.88,17.08,2329.59,50.72
31058,Rome, € 219.06 ,515.42,11.42,1328.65,28.93
31059,Rome, € 210.88 ,280.02,6.21,773.67,16.85
31060,Rome, € 161.55 ,273.27,6.06,640.39,13.94
31061,Rome, € 228.42 ,715.97,15.87,1183.73,25.77
31062,Rome, € 168.33 ,159.97,3.54,392.83,8.55
31063,Rome, € 100.30 ,245.35,5.44,655.47,14.27
31064,Rome, € 336.43 ,770.88,17.08,2329.62,50.72
31065,Rome, € 101.23 ,430.33,9.54,1066.21,23.21
31066,Rome, € 118.77 ,301.65,6.68,844.34,18.38
31067,Rome, € 380.38 ,822.29,18.22,1735.58,37.79
31068,Rome, € 246.65 ,457.16,10.13,1188.78,25.88
31069,Rome, € 205.04 ,277.07,6.14,741.24,16.14
31070,Rome, € 160.15 ,165.29,3.66,468.69,10.20
31071,Rome, € 458.70 ,832.75,18.45,1854.78,40.38
31072,Rome, € 368.92 ,320.19,7.10,876.82,19.09
31073,Rome, € 133.73 ,300.13,6.65,804.56,17.52
31074,Rome, € 213.22 ,404.43,8.96,992.64,21.61
31075,Rome, € 168.33 ,601.41,13.33,2929.14,63.78
31076,Rome, € 196.15 ,221.66,4.91,654.90,14.26
31077,Rome, € 206.44 ,225.92,5.01,633.79,13.80
31078,Rome, € 306.74 ,183.67,4.07,506.70,11.03
31079,Rome, € 302.06 ,417.43,9.25,1221.38,26.59
31080,Rome, € 150.09 ,271.58,6.02,768.23,16.73
31081,Rome, € 161.55 ,146.83,3.25,362.42,7.89
31082,Rome, € 187.97 ,150.99,3.35,412.32,8.98
31083,Rome, € 578.64 ,1127.73,24.99,1773.47,38.61
31084,Rome, € 246.88 ,167.45,3.71,460.40,10.02
31085,Rome, € 122.27 ,520.18,11.53,1180.18,25.70
31086,Rome, € 158.98 ,456.95,10.13,1228.27,26.74
31087,Rome, € 184.46 ,467.95,10.37,933.08,20.32
31088,Rome, € 219.06 ,428.30,9.49,1202.66,26.19
31089,Rome, € 476.00 ,1561.40,34.60,2576.42,56.10
31090,Rome, € 97.96 ,195.50,4.33,576.52,12.55
31091,Rome, € 158.98 ,236.39,5.24,618.71,13.47
31092,Rome, € 152.20 ,317.06,7.03,842.10,18.33
31093,Rome, € 217.89 ,779.61,17.28,2131.39,46.41
31094,Rome, € 209.71 ,470.52,10.43,1294.02,28.17
31095,Rome, € 176.28 ,264.72,5.87,736.41,16.03
31096,Rome, € 138.41 ,458.22,10.15,888.31,19.34
31097,Rome, € 213.22 ,674.22,14.94,1805.76,39.32
31098,Rome, € 265.12 ,495.12,10.97,1327.24,28.90
31099,Rome, € 195.92 ,296.47,6.57,828.01,18.03
31100,Rome, € 138.41 ,239.71,5.31,636.77,13.86
31101,Rome, € 218.83 ,497.88,11.03,991.87,21.60
31102,Rome, € 156.64 ,237.28,5.26,637.80,13.89
31103,Rome, € 240.81 ,269.74,5.98,669.64,14.58
31104,Rome, € 109.41 ,225.03,4.99,606.65,13.21
31105,Rome, € 71.54 ,203.80,4.52,594.00,12.93
31106,Rome, € 66.86 ,255.39,5.66,674.98,14.70
31107,Rome, € 138.41 ,210.17,4.66,607.65,13.23
31108,Rome, € 69.20 ,210.34,4.66,545.69,11.88
31109,Rome, € 184.46 ,109.87,2.43,298.78,6.51
31110,Rome, € 481.61 ,728.55,16.14,2019.20,43.96
31111,Rome, € 345.78 ,596.16,13.21,2723.67,59.30
31112,Rome, € 149.86 ,575.84,12.76,1591.71,34.66
31113,Rome, € 162.49 ,229.81,5.09,628.93,13.69
31114,Rome, € 140.51 ,235.46,5.22,665.81,14.50
31115,Rome, € 155.47 ,308.32,6.83,898.76,19.57
31116,Rome, € 137.00 ,259.34,5.75,628.36,13.68
31117,Rome, € 670.75 ,728.55,16.14,2019.21,43.96
31118,Rome, € 112.92 ,221.30,4.90,530.83,11.56
31119,Rome, € 95.62 ,200.74,4.45,561.34,12.22
31120,Rome, € 173.01 ,194.11,4.30,589.39,12.83
31121,Rome, € 114.09 ,323.59,7.17,885.75,19.29
31122,Rome, € 265.12 ,325.83,7.22,777.14,16.92
31123,Rome, € 90.01 ,225.13,4.99,621.71,13.54
31124,Rome, € 94.45 ,313.80,6.95,756.27,16.47
31125,Rome, € 86.50 ,230.23,5.10,551.94,12.02
31126,Rome, € 288.27 ,819.95,18.17,1995.37,43.44
31127,Rome, € 182.36 ,658.90,14.60,1256.12,27.35
31128,Rome, € 102.63 ,536.10,11.88,1164.00,25.34
31129,Rome, € 159.21 ,228.59,5.07,644.69,14.04
31130,Rome, € 159.21 ,300.35,6.66,889.60,19.37
31131,Rome, € 526.97 ,784.88,17.39,2342.74,51.01
31132,Rome, € 218.83 ,300.35,6.66,889.60,19.37
31133,Rome, € 168.56 ,295.57,6.55,838.17,18.25
31134,Rome, € 276.58 ,983.36,21.79,2073.06,45.14
31135,Rome, € 225.84 ,509.28,11.29,1251.98,27.26
31136,Rome, € 443.97 ,488.10,10.82,1270.92,27.67
31137,Rome, € 103.80 ,336.39,7.45,898.70,19.57
31138,Rome, € 239.64 ,262.67,5.82,732.60,15.95
31139,Rome, € 130.22 ,118.89,2.63,374.21,8.15
31140,Rome, € 117.60 ,333.45,7.39,1003.74,21.85
31141,Rome, € 155.47 ,273.39,6.06,749.75,16.32
31142,Rome, € 187.97 ,558.85,12.38,2243.04,48.84
31143,Rome, € 81.83 ,161.88,3.59,445.91,9.71
31144,Rome, € 96.79 ,302.98,6.71,848.00,18.46
31145,Rome, € 112.92 ,218.08,4.83,572.47,12.46
31146,Rome, € 173.01 ,212.52,4.71,578.93,12.60
31147,Rome, € 92.11 ,224.20,4.97,612.97,13.35
31148,Rome, € 110.82 ,536.78,11.90,1256.49,27.36
31149,Rome, € 343.44 ,790.58,17.52,1703.72,37.09
31150,Rome, € 163.89 ,499.09,11.06,1685.90,36.71
31151,Rome, € 267.69 ,294.25,6.52,841.93,18.33
31152,Rome, € 196.15 ,625.42,13.86,1490.38,32.45
31153,Rome, € 177.68 ,281.05,6.23,743.69,16.19
31154,Rome, € 205.04 ,725.46,16.08,1812.00,39.45
31155,Rome, € 205.04 ,657.07,14.56,1567.78,34.14
31156,Rome, € 177.45 ,261.90,5.80,701.41,15.27
31157,Rome, € 172.77 ,219.68,4.87,626.78,13.65
31158,Rome, € 262.78 ,484.09,10.73,1099.45,23.94
31159,Rome, € 69.20 ,1403.81,31.11,1293.39,28.16
31160,Rome, € 165.99 ,228.90,5.07,566.45,12.33
31161,Rome, € 150.09 ,166.14,3.68,471.79,10.27
31162,Rome, € 285.93 ,438.65,9.72,913.03,19.88
31163,Rome, € 86.50 ,221.39,4.91,537.04,11.69
31164,Rome, € 190.07 ,511.91,11.34,1371.31,29.86
31165,Rome, € 184.46 ,401.64,8.90,1139.73,24.82
31166,Rome, € 156.87 ,1045.20,23.16,2167.81,47.20
31167,Rome, € 304.40 ,724.68,16.06,1696.53,36.94
31168,Rome, € 132.56 ,210.39,4.66,579.46,12.62
31169,Rome, € 178.62 ,787.95,17.46,1729.82,37.66
31170,Rome, € 69.20 ,127.78,2.83,409.76,8.92
31171,Rome, € 132.79 ,147.43,3.27,424.10,9.23
31172,Rome, € 363.31 ,878.34,19.46,3830.59,83.40
31173,Rome, € 202.93 ,552.70,12.25,1186.65,25.84
31174,Rome, € 271.90 ,100.99,2.24,269.77,5.87
31175,Rome, € 115.49 ,185.78,4.12,469.65,10.23
31176,Rome, € 230.52 ,510.24,11.31,1268.36,27.62
31177,Rome, € 103.80 ,209.45,4.64,635.62,13.84
31178,Rome, € 253.66 ,617.61,13.69,1552.35,33.80
31179,Rome, € 440.46 ,819.54,18.16,2025.40,44.10
31180,Rome, € 219.06 ,787.73,17.46,2284.23,49.73
31181,Rome, € 92.11 ,369.79,8.19,911.91,19.85
31182,Rome, € 94.45 ,105.75,2.34,340.52,7.41
31183,Rome, € 179.79 ,219.19,4.86,611.41,13.31
31184,Rome, € 230.52 ,322.89,7.16,730.85,15.91
31185,Rome, € 303.46 ,780.73,17.30,1663.48,36.22
31186,Rome, € 242.21 ,1281.37,28.40,2046.76,44.56
31187,Rome, € 116.19 ,302.81,6.71,850.48,18.52
31188,Rome, € 120.87 ,311.92,6.91,866.21,18.86
31189,Rome, € 170.67 ,304.74,6.75,833.71,18.15
31190,Rome, € 214.62 ,296.67,6.57,794.40,17.30
31191,Rome, € 242.21 ,311.74,6.91,832.53,18.13
31192,Rome, € 182.12 ,286.25,6.34,801.32,17.45
31193,Rome, € 92.11 ,205.42,4.55,607.93,13.24
31194,Rome, € 147.52 ,595.49,13.20,1565.14,34.08
31195,Rome, € 210.88 ,555.45,12.31,2527.12,55.02
31196,Rome, € 253.66 ,252.00,5.58,688.98,15.00
31197,Rome, € 185.63 ,378.96,8.40,823.28,17.93
31198,Rome, € 213.22 ,452.40,10.03,1076.12,23.43
31199,Rome, € 167.16 ,186.15,4.13,456.35,9.94
31200,Rome, € 150.09 ,300.41,6.66,799.69,17.41
31201,Rome, € 219.06 ,669.88,14.84,1380.81,30.06
31202,Rome, € 99.13 ,303.78,6.73,788.48,17.17
31203,Rome, € 175.34 ,331.70,7.35,974.09,21.21
31204,Rome, € 228.18 ,753.90,16.71,1390.31,30.27
31205,Rome, € 274.71 ,828.76,18.37,2204.03,47.99
31206,Rome, € 456.36 ,235.66,5.22,652.06,14.20
31207,Rome, € 205.04 ,696.53,15.44,1796.76,39.12
31208,Rome, € 172.77 ,916.48,20.31,2384.13,51.91
31209,Rome, € 213.22 ,573.68,12.71,1331.26,28.99
31210,Rome, € 184.46 ,520.28,11.53,1254.21,27.31
31211,Rome, € 215.32 ,227.84,5.05,641.05,13.96
31212,Rome, € 230.52 ,757.26,16.78,1350.45,29.40
31213,Rome, € 219.06 ,864.41,19.16,1299.41,28.29
31214,Rome, € 403.53 ,481.09,10.66,1111.71,24.21
31215,Rome, € 258.34 ,942.52,20.89,2383.69,51.90
31216,Rome, € 288.27 ,1271.57,28.18,2425.57,52.81
31217,Rome, € 205.27 ,911.67,20.20,2072.88,45.13
31218,Rome, € 242.91 ,443.25,9.82,1274.85,27.76
31219,Rome, € 251.33 ,642.36,14.23,1607.36,35.00
31220,Rome, € 155.47 ,717.43,15.90,2030.41,44.21
31221,Rome, € 355.13 ,894.39,19.82,2113.95,46.03
31222,Rome, € 205.04 ,369.25,8.18,813.83,17.72
31223,Rome, € 243.14 ,762.73,16.90,1723.52,37.53
31224,Rome, € 218.83 ,393.17,8.71,1091.60,23.77
31225,Rome, € 132.79 ,458.28,10.16,962.52,20.96
31226,Rome, € 258.11 ,906.92,20.10,2019.10,43.96
31227,Rome, € 202.93 ,331.70,7.35,974.13,21.21
31228,Rome, € 218.83 ,331.70,7.35,974.11,21.21
31229,Rome, € 282.19 ,331.70,7.35,974.12,21.21
31230,Rome, € 69.20 ,164.39,3.64,477.10,10.39
31231,Rome, € 189.14 ,260.98,5.78,617.79,13.45
31232,Rome, € 169.27 ,228.21,5.06,647.81,14.10
31233,Rome, € 148.69 ,223.07,4.94,626.81,13.65
31234,Rome, € 148.69 ,222.71,4.94,623.32,13.57
31235,Rome, € 190.07 ,225.65,5.00,633.51,13.79
31236,Rome, € 173.01 ,215.83,4.78,590.42,12.86
31237,Rome, € 103.80 ,260.33,5.77,702.64,15.30
31238,Rome, € 227.01 ,742.20,16.45,2066.07,44.98
31239,Rome, € 299.72 ,269.60,5.97,677.35,14.75
31240,Rome, € 178.62 ,242.41,5.37,669.39,14.57
31241,Rome, € 201.06 ,558.73,12.38,2338.05,50.91
31242,Rome, € 336.43 ,691.71,15.33,1577.98,34.36
31243,Rome, € 161.55 ,220.36,4.88,589.34,12.83
31244,Rome, € 285.93 ,331.70,7.35,974.12,21.21
31245,Rome, € 253.90 ,549.20,12.17,1290.41,28.10
31246,Rome, € 339.00 ,711.45,15.77,1571.87,34.22
31247,Rome, € 317.96 ,900.01,19.94,2015.66,43.89
31248,Rome, € 239.64 ,619.21,13.72,1796.34,39.11
31249,Rome, € 230.52 ,947.13,20.99,2582.35,56.22
31250,Rome, € 173.01 ,582.24,12.90,1359.81,29.61
31251,Rome, € 147.52 ,222.79,4.94,599.32,13.05
31252,Rome, € 238.70 ,1037.03,22.98,2087.41,45.45
31253,Rome, € 94.45 ,150.96,3.35,417.37,9.09
31254,Rome, € 297.38 ,623.47,13.82,1521.60,33.13
31255,Rome, € 346.01 ,812.84,18.01,1999.73,43.54
31256,Rome, € 81.59 ,151.00,3.35,435.15,9.47
31257,Rome, € 126.72 ,462.56,10.25,1240.54,27.01
31258,Rome, € 178.62 ,444.12,9.84,880.49,19.17
31259,Rome, € 149.86 ,316.10,7.00,951.84,20.72
31260,Rome, € 258.11 ,742.38,16.45,1788.29,38.94
31261,Rome, € 86.50 ,418.22,9.27,537.27,11.70
31262,Rome, € 153.37 ,462.94,10.26,1248.29,27.18
31263,Rome, € 153.37 ,462.94,10.26,1248.25,27.18
31264,Rome, € 216.73 ,500.65,11.09,1315.37,28.64
31265,Rome, € 173.94 ,457.10,10.13,952.29,20.73
31266,Rome, € 129.29 ,484.82,10.74,1194.58,26.01
31267,Rome, € 131.39 ,483.49,10.71,941.25,20.49
31268,Rome, € 115.26 ,712.26,15.78,1402.71,30.54
31269,Rome, € 228.18 ,260.92,5.78,708.26,15.42
31270,Rome, € 122.27 ,333.16,7.38,819.67,17.85
31271,Rome, € 122.27 ,333.16,7.38,819.67,17.85
31272,Rome, € 326.14 ,568.31,12.59,1412.36,30.75
31273,Rome, € 110.82 ,432.04,9.57,956.67,20.83
31274,Rome, € 245.48 ,362.25,8.03,870.62,18.96
31275,Rome, € 115.49 ,398.04,8.82,905.56,19.72
31276,Rome, € 189.14 ,148.95,3.30,367.33,8.00
31277,Rome, € 112.92 ,289.58,6.42,771.35,16.79
31278,Rome, € 438.13 ,670.27,14.85,1559.51,33.95
31279,Rome, € 119.94 ,309.84,6.87,861.21,18.75
31280,Rome, € 216.73 ,206.75,4.58,579.52,12.62
31281,Rome, € 136.07 ,214.39,4.75,603.26,13.13
31282,Rome, € 147.52 ,425.55,9.43,1158.49,25.22
31283,Rome, € 184.46 ,422.31,9.36,907.21,19.75
31284,Rome, € 198.26 ,197.67,4.38,546.94,11.91
31285,Rome, € 163.65 ,632.83,14.02,1552.93,33.81
31286,Rome, € 145.19 ,650.17,14.41,1614.66,35.16
31287,Rome, € 112.92 ,436.13,9.66,1178.77,25.67
31288,Rome, € 126.72 ,415.23,9.20,1113.15,24.24
31289,Rome, € 112.92 ,423.22,9.38,1134.99,24.71
31290,Rome, € 148.69 ,462.94,10.26,1248.28,27.18
31291,Rome, € 119.70 ,203.59,4.51,578.13,12.59
